RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,AVERAGE_BLINK_SAMPLE_COUNT,AVERAGE_BLINK_SAMPLE_COUNT_%,AVERAGE_EXCLUDED_SAMPLE_COUNT,AVERAGE_EXCLUDED_SAMPLE_COUNT_%,AVERAGE_GAZE_X_BIN,AVERAGE_GAZE_Y_BIN,AVERAGE_IA_1_SAMPLE_COUNT,AVERAGE_IA_2_SAMPLE_COUNT,AVERAGE_IA_3_SAMPLE_COUNT,AVERAGE_IA_4_SAMPLE_COUNT,AVERAGE_IA_0_SAMPLE_COUNT,AVERAGE_IA_1_SAMPLE_COUNT_%,AVERAGE_IA_2_SAMPLE_COUNT_%,AVERAGE_IA_3_SAMPLE_COUNT_%,AVERAGE_IA_4_SAMPLE_COUNT_%,AVERAGE_IA_0_SAMPLE_COUNT_%,AVERAGE_OFF_SCREEN_SAMPLE_COUNT,AVERAGE_OFF_SCREEN_SAMPLE_COUNT_%,AVERAGE_PUPIL_SIZE_BIN,BIN_DURATION,BIN_END_TIME,BIN_SAMPLE_COUNT,BIN_START_TIME,EYE_TRACKED,GROUPING_VARIABLES,HTARGET_DISTANCE_BIN,HTARGET_X_BIN,HTARGET_Y_BIN,IA_1_ID,IA_2_ID,IA_3_ID,IA_4_ID,IA_0_ID,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LEFT_BLINK_SAMPLE_COUNT,LEFT_BLINK_SAMPLE_COUNT_%,LEFT_EXCLUDED_SAMPLE_COUNT,LEFT_EXCLUDED_SAMPLE_COUNT_%,LEFT_GAZE_X_BIN,LEFT_GAZE_Y_BIN,LEFT_IA_1_SAMPLE_COUNT,LEFT_IA_2_SAMPLE_COUNT,LEFT_IA_3_SAMPLE_COUNT,LEFT_IA_4_SAMPLE_COUNT,LEFT_IA_0_SAMPLE_COUNT,LEFT_IA_1_SAMPLE_COUNT_%,LEFT_IA_2_SAMPLE_COUNT_%,LEFT_IA_3_SAMPLE_COUNT_%,LEFT_IA_4_SAMPLE_COUNT_%,LEFT_IA_0_SAMPLE_COUNT_%,LEFT_OFF_SCREEN_SAMPLE_COUNT,LEFT_OFF_SCREEN_SAMPLE_COUNT_%,LEFT_PUPIL_SIZE_BIN,RESOLUTION_X_BIN,RESOLUTION_Y_BIN,RIGHT_BLINK_SAMPLE_COUNT,RIGHT_BLINK_SAMPLE_COUNT_%,RIGHT_EXCLUDED_SAMPLE_COUNT,RIGHT_EXCLUDED_SAMPLE_COUNT_%,RIGHT_GAZE_X_BIN,RIGHT_GAZE_Y_BIN,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,RIGHT_OFF_SCREEN_SAMPLE_COUNT,RIGHT_OFF_SCREEN_SAMPLE_COUNT_%,RIGHT_PUPIL_SIZE_BIN,SAMPLE_INTERVAL,SAMPLING_RATE,TRIAL_START_TIME,clicked,d_pos,dist,distractor,feedback,fluency,honesty,nativeness,rt,sentence_time,t_pos,targ,target,trialtype
sub_10,Trial: 52,4,9,0,0,0,0,769.29,343.28,0,10,0,0,0,0,1,0,0,0,0,0,2002.7,20,198,10,180,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.52,0,0,0,0,769.29,343.28,0,10,0,0,0,0,1,0,0,0,0,0,2002.7,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,10,0,0,0,0,767.48,367.11,0,10,0,0,0,0,1,0,0,0,0,0,1982.1,20,218,10,200,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,767.48,367.11,0,10,0,0,0,0,1,0,0,0,0,0,1982.1,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,11,0,0,0,0,768.58,367.13,0,10,0,0,0,0,1,0,0,0,0,0,1973.5,20,238,10,220,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.58,367.13,0,10,0,0,0,0,1,0,0,0,0,0,1973.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,12,0,0,0,0,767.08,368.98,0,10,0,0,0,0,1,0,0,0,0,0,1962.7,20,258,10,240,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,767.08,368.98,0,10,0,0,0,0,1,0,0,0,0,0,1962.7,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,13,0,0,0,0,767.47,368.93,0,10,0,0,0,0,1,0,0,0,0,0,1941.4,20,278,10,260,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,767.47,368.93,0,10,0,0,0,0,1,0,0,0,0,0,1941.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,14,0,0,0,0,768.41,368.57,0,10,0,0,0,0,1,0,0,0,0,0,1925.5,20,298,10,280,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.41,368.57,0,10,0,0,0,0,1,0,0,0,0,0,1925.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,15,0,0,0,0,768.9,368.14,0,10,0,0,0,0,1,0,0,0,0,0,1909.8,20,318,10,300,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.9,368.14,0,10,0,0,0,0,1,0,0,0,0,0,1909.8,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,16,0,0,0,0,768.84,368.51,0,10,0,0,0,0,1,0,0,0,0,0,1901.3,20,338,10,320,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.84,368.51,0,10,0,0,0,0,1,0,0,0,0,0,1901.3,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,17,0,0,0,0,769.45,368.94,0,10,0,0,0,0,1,0,0,0,0,0,1898.9,20,358,10,340,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,769.45,368.94,0,10,0,0,0,0,1,0,0,0,0,0,1898.9,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,18,0,0,0,0,769.27,368.28,0,10,0,0,0,0,1,0,0,0,0,0,1890.6,20,378,10,360,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,769.27,368.28,0,10,0,0,0,0,1,0,0,0,0,0,1890.6,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,19,0,0,0,0,769.77,367.17,0,10,0,0,0,0,1,0,0,0,0,0,1877.6,20,398,10,380,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,769.77,367.17,0,10,0,0,0,0,1,0,0,0,0,0,1877.6,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,20,0,0,0,0,770.2,366.75,0,10,0,0,0,0,1,0,0,0,0,0,1877.4,20,418,10,400,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,770.2,366.75,0,10,0,0,0,0,1,0,0,0,0,0,1877.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,21,0,0,0,0,770.26,367.21,0,10,0,0,0,0,1,0,0,0,0,0,1873.5,20,438,10,420,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,770.26,367.21,0,10,0,0,0,0,1,0,0,0,0,0,1873.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,22,0,0,0,0,769.82,368.01,0,10,0,0,0,0,1,0,0,0,0,0,1876.6,20,458,10,440,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,769.82,368.01,0,10,0,0,0,0,1,0,0,0,0,0,1876.6,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,23,0,0,0,0,768.76,368.63,0,10,0,0,0,0,1,0,0,0,0,0,1887.5,20,478,10,460,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.76,368.63,0,10,0,0,0,0,1,0,0,0,0,0,1887.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,24,0,0,0,0,768.38,369.37,0,10,0,0,0,0,1,0,0,0,0,0,1890,20,498,10,480,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.38,369.37,0,10,0,0,0,0,1,0,0,0,0,0,1890,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,25,0,0,0,0,768.32,368.85,0,10,0,0,0,0,1,0,0,0,0,0,1895.4,20,518,10,500,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.32,368.85,0,10,0,0,0,0,1,0,0,0,0,0,1895.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,26,0,0,0,0,768.05,368.72,0,10,0,0,0,0,1,0,0,0,0,0,1904.8,20,538,10,520,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.05,368.72,0,10,0,0,0,0,1,0,0,0,0,0,1904.8,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,27,0,0,0,0,768.48,368.83,0,10,0,0,0,0,1,0,0,0,0,0,1914.8,20,558,10,540,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.48,368.83,0,10,0,0,0,0,1,0,0,0,0,0,1914.8,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,28,0,0,0,0,768.41,368.97,0,10,0,0,0,0,1,0,0,0,0,0,1925.4,20,578,10,560,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,768.41,368.97,0,10,0,0,0,0,1,0,0,0,0,0,1925.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,29,0,0,0,0,751.19,369.35,0,10,0,0,0,0,1,0,0,0,0,0,1939.3,20,598,10,580,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.03,36.47,0,0,0,0,751.19,369.35,0,10,0,0,0,0,1,0,0,0,0,0,1939.3,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,30,0,0,0,0,693.46,375.41,0,10,0,0,0,0,1,0,0,0,0,0,1958.1,20,618,10,600,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.38,0,0,0,0,693.46,375.41,0,10,0,0,0,0,1,0,0,0,0,0,1958.1,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,31,0,0,0,0,696.45,373.92,0,10,0,0,0,0,1,0,0,0,0,0,1965.1,20,638,10,620,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,696.45,373.92,0,10,0,0,0,0,1,0,0,0,0,0,1965.1,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,32,0,0,0,0,694.71,374.52,0,10,0,0,0,0,1,0,0,0,0,0,1976.8,20,658,10,640,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,694.71,374.52,0,10,0,0,0,0,1,0,0,0,0,0,1976.8,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,33,0,0,0,0,695.2,374.51,0,10,0,0,0,0,1,0,0,0,0,0,1978,20,678,10,660,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,695.2,374.51,0,10,0,0,0,0,1,0,0,0,0,0,1978,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,34,0,0,0,0,696.07,372.99,0,10,0,0,0,0,1,0,0,0,0,0,1978.5,20,698,10,680,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,696.07,372.99,0,10,0,0,0,0,1,0,0,0,0,0,1978.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,35,0,0,0,0,697.08,373.1,0,10,0,0,0,0,1,0,0,0,0,0,1983.4,20,718,10,700,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,697.08,373.1,0,10,0,0,0,0,1,0,0,0,0,0,1983.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,36,0,0,0,0,697.7,371.73,0,10,0,0,0,0,1,0,0,0,0,0,1991,20,738,10,720,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,697.7,371.73,0,10,0,0,0,0,1,0,0,0,0,0,1991,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,37,0,0,0,0,697.78,371.42,0,10,0,0,0,0,1,0,0,0,0,0,1986.2,20,758,10,740,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,697.78,371.42,0,10,0,0,0,0,1,0,0,0,0,0,1986.2,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,38,0,0,0,0,697.96,371.17,0,10,0,0,0,0,1,0,0,0,0,0,1997.7,20,778,10,760,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,697.96,371.17,0,10,0,0,0,0,1,0,0,0,0,0,1997.7,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,39,0,0,0,0,698.25,372.68,0,10,0,0,0,0,1,0,0,0,0,0,2007,20,798,10,780,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.8,36.4,0,0,0,0,698.25,372.68,0,10,0,0,0,0,1,0,0,0,0,0,2007,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,40,0,0,0,0,594.5,368.12,0,4,0,0,6,0,0.4,0,0,0.6,0,0,2015.6,20,818,10,800,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.63,36.26,0,0,0,0,594.5,368.12,0,4,0,0,6,0,0.4,0,0,0.6,0,0,2015.6,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,41,0,0,0,0,340.87,356.82,8,0,0,0,2,0.8,0,0,0,0.2,0,0,2006.8,20,838,10,820,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.82,36.36,0,0,0,0,340.87,356.82,8,0,0,0,2,0.8,0,0,0,0.2,0,0,2006.8,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,42,0,0,0,0,261.6,354.27,10,0,0,0,0,1,0,0,0,0,0,0,1994.1,20,858,10,840,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.05,36.5,0,0,0,0,261.6,354.27,10,0,0,0,0,1,0,0,0,0,0,0,1994.1,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,43,0,0,0,0,260.03,355.17,10,0,0,0,0,1,0,0,0,0,0,0,2002.3,20,878,10,860,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,260.03,355.17,10,0,0,0,0,1,0,0,0,0,0,0,2002.3,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,44,0,0,0,0,261.22,355.58,10,0,0,0,0,1,0,0,0,0,0,0,2016.6,20,898,10,880,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,261.22,355.58,10,0,0,0,0,1,0,0,0,0,0,0,2016.6,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,45,0,0,0,0,262.7,356.86,10,0,0,0,0,1,0,0,0,0,0,0,2031.5,20,918,10,900,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,262.7,356.86,10,0,0,0,0,1,0,0,0,0,0,0,2031.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,46,0,0,0,0,261.53,357.78,10,0,0,0,0,1,0,0,0,0,0,0,2039.2,20,938,10,920,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,261.53,357.78,10,0,0,0,0,1,0,0,0,0,0,0,2039.2,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,47,0,0,0,0,260.37,357.98,10,0,0,0,0,1,0,0,0,0,0,0,2051.4,20,958,10,940,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,260.37,357.98,10,0,0,0,0,1,0,0,0,0,0,0,2051.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,48,0,0,0,0,260.96,359.94,10,0,0,0,0,1,0,0,0,0,0,0,2057.8,20,978,10,960,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,260.96,359.94,10,0,0,0,0,1,0,0,0,0,0,0,2057.8,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,49,0,0,0,0,260.03,360.47,10,0,0,0,0,1,0,0,0,0,0,0,2071.4,20,998,10,980,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,260.03,360.47,10,0,0,0,0,1,0,0,0,0,0,0,2071.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,50,0,0,0,0,260.22,361.56,10,0,0,0,0,1,0,0,0,0,0,0,2089.4,20,1018,10,1000,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,260.22,361.56,10,0,0,0,0,1,0,0,0,0,0,0,2089.4,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,51,0,0,0,0,259.64,362.72,10,0,0,0,0,1,0,0,0,0,0,0,2101.5,20,1038,10,1020,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,259.64,362.72,10,0,0,0,0,1,0,0,0,0,0,0,2101.5,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,52,0,0,0,0,259.77,363.73,10,0,0,0,0,1,0,0,0,0,0,0,2114.6,20,1058,10,1040,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,259.77,363.73,10,0,0,0,0,1,0,0,0,0,0,0,2114.6,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
sub_10,Trial: 52,4,53,0,0,0,0,259.9,365.53,10,0,0,0,0,1,0,0,0,0,0,0,2127.3,20,1078,10,1060,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,2035,FALSE,10232194,1,nounonset_end,TRUE,10230159,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.1,36.5,0,0,0,0,259.9,365.53,10,0,0,0,0,1,0,0,0,0,0,0,2127.3,2,500,10226475,TARGET,(-256,,,,,,,,,,,,
